TP,FP,TN,FN,TPR,FPR,TNR,FNR,est_p,est_r,est_f1,Gran,est_plagDetect
1,0,10999,0,1,0,1,0,1,1,0.855659679493323,1,0.855659679493323
1,0,10999,0,1,0,1,0,1,1,0.912434108886806,1,0.912434108886806
1,0,10999,0,1,0,1,0,1,1,0.865628905013031,1,0.865628905013031
1,0,10999,0,1,0,1,0,1,1,0.826658603808541,1,0.826658603808541
1,0,10999,0,1,0,1,0,1,1,0.885585538094703,1,0.885585538094703
1,0,10999,0,1,0,1,0,1,1,0.843613627086366,1,0.843613627086366
1,0,10999,0,1,0,1,0,1,1,0.913310991107907,1,0.913310991107907
1,0,10999,0,1,0,1,0,1,1,0.892421786196491,1,0.892421786196491
1,0,10999,0,1,0,1,0,1,1,0.855066106542182,1,0.855066106542182
1,0,10999,0,1,0,1,0,1,1,0.847488318814505,1,0.847488318814505
1,0,10999,0,1,0,1,0,1,1,0.880952200351326,1,0.880952200351326
1,0,10999,0,1,0,1,0,1,1,0.877212161730892,1,0.877212161730892
1,0,10999,0,1,0,1,0,1,1,0.836350182817351,1,0.836350182817351
1,0,10999,0,1,0,1,0,1,1,0.873037015311714,1,0.873037015311714
1,0,10999,0,1,0,1,0,1,1,0.82925367595796,1,0.82925367595796
1,0,10999,0,1,0,1,0,1,1,0.88115409730807,1,0.88115409730807
0,2,10997,1,0,0.000181834712246568,0.999818165287753,1,0,0,0.890465404673622,1,0.890465404673622
1,-0,10999,0,1,-0,1,0,1,1,0.970960197791845,1,0.970960197791845
1,0,10999,0,1,0,1,0,1,1,0.881065481217659,1,0.881065481217659
1,0,10999,0,1,0,1,0,1,1,0.867486457476267,1,0.867486457476267
1,0,10999,0,1,0,1,0,1,1,0.837935153792184,1,0.837935153792184
1,0,10999,0,1,0,1,0,1,1,0.865836769183465,1,0.865836769183465
0,5,10994,1,0,0.00045458678061642,0.999545413219384,1,0,0,0.881945726772645,1,0.881945726772645
1,0,10999,0,1,0,1,0,1,1,0.850507949609045,1,0.850507949609045
1,0,10999,0,1,0,1,0,1,1,0.853974905504172,1,0.853974905504172
0,2,10997,1,0,0.000181834712246568,0.999818165287753,1,0,0,0.849670833527883,1,0.849670833527883
1,0,10999,0,1,0,1,0,1,1,0.854342993354109,1,0.854342993354109
1,0,10999,0,1,0,1,0,1,1,0.881527045375319,1,0.881527045375319
1,0,10999,0,1,0,1,0,1,1,0.821259714140035,1,0.821259714140035
1,0,10999,0,1,0,1,0,1,1,0.859491225378914,1,0.859491225378914
1,0,10999,0,1,0,1,0,1,1,0.873752117862736,1,0.873752117862736
1,0,10999,0,1,0,1,0,1,1,0.83785943825329,1,0.83785943825329
1,0,10999,0,1,0,1,0,1,1,0.865758413494914,1,0.865758413494914
1,0,10999,0,1,0,1,0,1,1,0.861450416523093,1,0.861450416523093
1,0,10999,0,1,0,1,0,1,1,0.828458072618792,1,0.828458072618792
1,0,10999,0,1,0,1,0,1,1,0.864007049717732,1,0.864007049717732
1,0,10999,0,1,0,1,0,1,1,0.851866396280135,1,0.851866396280135
1,0,10999,0,1,0,1,0,1,1,0.896611588606327,1,0.896611588606327
1,0,10999,0,1,0,1,0,1,1,0.848739727615611,1,0.848739727615611
1,0,10999,0,1,0,1,0,1,1,0.868564471713291,1,0.868564471713291
1,0,10999,0,1,0,1,0,1,1,0.885042913538769,1,0.885042913538769
1,0,10999,0,1,0,1,0,1,1,0.859485230677408,1,0.859485230677408
1,0,10999,0,1,0,1,0,1,1,0.811988435794962,1,0.811988435794962
1,0,10999,0,1,0,1,0,1,1,0.897668210853697,1,0.897668210853697
1,0,10999,0,1,0,1,0,1,1,0.892312462590356,1,0.892312462590356
1,0,10999,0,1,0,1,0,1,1,0.886870044369392,1,0.886870044369392
1,0,10999,0,1,0,1,0,1,1,0.839762604829,1,0.839762604829
1,0,10999,0,1,0,1,0,1,1,0.840923869215803,1,0.840923869215803
1,0,10999,0,1,0,1,0,1,1,0.831640859156028,1,0.831640859156028
1,0,10999,0,1,0,1,0,1,1,0.884250547785286,1,0.884250547785286
1,0,10999,0,1,0,1,0,1,1,0.899175312091024,1,0.899175312091024
1,0,10999,0,1,0,1,0,1,1,0.902486878041181,1,0.902486878041181
1,0,10999,0,1,0,1,0,1,1,0.926954417737363,1,0.926954417737363
1,0,10999,0,1,0,1,0,1,1,0.836650738247554,1,0.836650738247554
1,0,10999,0,1,0,1,0,1,1,0.859225020799724,1,0.859225020799724
1,0,10999,0,1,0,1,0,1,1,0.847840202107043,1,0.847840202107043
1,0,10999,0,1,0,1,0,1,1,0.88823420784939,1,0.88823420784939
1,0,10999,0,1,0,1,0,1,1,0.873463534731004,1,0.873463534731004
1,0,10999,0,1,0,1,0,1,1,0.850131497126004,1,0.850131497126004
1,0,10999,0,1,0,1,0,1,1,0.823425074153692,1,0.823425074153692
1,0,10999,0,1,0,1,0,1,1,0.824049806544679,1,0.824049806544679
1,0,10999,0,1,0,1,0,1,1,0.83282930270903,1,0.83282930270903
1,0,10999,0,1,0,1,0,1,1,0.86193601075485,1,0.86193601075485
1,0,10999,0,1,0,1,0,1,1,0.835672455582159,1,0.835672455582159
0,6,10993,1,0,0.000545504136739704,0.99945449586326,1,0,0,0.83718703738071,1,0.83718703738071
1,0,10999,0,1,0,1,0,1,1,0.884261835984639,1,0.884261835984639
1,0,10999,0,1,0,1,0,1,1,0.896720510073023,1,0.896720510073023
1,0,10999,0,1,0,1,0,1,1,0.859279466684966,1,0.859279466684966
1,0,10999,0,1,0,1,0,1,1,0.859035327326864,1,0.859035327326864
1,0,10999,0,1,0,1,0,1,1,0.880437632923827,1,0.880437632923827
1,0,10999,0,1,0,1,0,1,1,0.846722068353725,1,0.846722068353725
1,0,10999,0,1,0,1,0,1,1,0.83725580680118,1,0.83725580680118
1,0,10999,0,1,0,1,0,1,1,0.85905343471487,1,0.85905343471487
1,0,10999,0,1,0,1,0,1,1,0.891166544131716,1,0.891166544131716
1,0,10999,0,1,0,1,0,1,1,0.926165289034965,1,0.926165289034965
1,0,10999,0,1,0,1,0,1,1,0.890433184964158,1,0.890433184964158
1,0,10999,0,1,0,1,0,1,1,0.882157882614798,1,0.882157882614798
1,0,10999,0,1,0,1,0,1,1,0.822078174121282,1,0.822078174121282
1,0,10999,0,1,0,1,0,1,1,0.852738873714739,1,0.852738873714739
1,0,10999,0,1,0,1,0,1,1,0.819677368543123,1,0.819677368543123
1,0,10999,0,1,0,1,0,1,1,0.881774933300254,1,0.881774933300254
1,0,10999,0,1,0,1,0,1,1,0.909309808458015,1,0.909309808458015
1,0,10999,0,1,0,1,0,1,1,0.890935738808576,1,0.890935738808576
1,0,10999,0,1,0,1,0,1,1,0.874314258780188,1,0.874314258780188
1,0,10999,0,1,0,1,0,1,1,0.836463980140858,1,0.836463980140858
1,0,10999,0,1,0,1,0,1,1,0.895119976546901,1,0.895119976546901
1,0,10999,0,1,0,1,0,1,1,0.849254998334159,1,0.849254998334159
1,0,10999,0,1,0,1,0,1,1,0.872220995476213,1,0.872220995476213
1,0,10999,0,1,0,1,0,1,1,0.883219522301932,1,0.883219522301932
1,0,10999,0,1,0,1,0,1,1,0.812939450389468,1,0.812939450389468
1,0,10999,0,1,0,1,0,1,1,0.868282277798121,1,0.868282277798121
1,0,10999,0,1,0,1,0,1,1,0.87769604631895,1,0.87769604631895
1,0,10999,0,1,0,1,0,1,1,0.901503243512794,1,0.901503243512794
1,0,10999,0,1,0,1,0,1,1,0.826158305559244,1,0.826158305559244
1,0,10999,0,1,0,1,0,1,1,0.897129878232119,1,0.897129878232119
1,0,10999,0,1,0,1,0,1,1,0.850344054260089,1,0.850344054260089
1,0,10999,0,1,0,1,0,1,1,0.846735498493025,1,0.846735498493025
1,0,10999,0,1,0,1,0,1,1,0.832667617357397,1,0.832667617357397
1,0,10999,0,1,0,1,0,1,1,0.862245815694469,1,0.862245815694469
1,0,10999,0,1,0,1,0,1,1,0.861812656956257,1,0.861812656956257
1,0,10999,0,1,0,1,0,1,1,0.851580557931116,1,0.851580557931116
1,0,10999,0,1,0,1,0,1,1,0.842458217956439,1,0.842458217956439
1,0,10999,0,1,0,1,0,1,1,0.868369128143406,1,0.868369128143406
1,0,10999,0,1,0,1,0,1,1,0.857042807255187,1,0.857042807255187
1,0,10999,0,1,0,1,0,1,1,0.859859842144234,1,0.859859842144234
1,0,10999,0,1,0,1,0,1,1,0.889845377571488,1,0.889845377571488
1,0,10999,0,1,0,1,0,1,1,0.834671059302349,1,0.834671059302349
1,0,10999,0,1,0,1,0,1,1,0.857022217463288,1,0.857022217463288
1,0,10999,0,1,0,1,0,1,1,0.877509009772005,1,0.877509009772005
1,0,10999,0,1,0,1,0,1,1,0.848155333602377,1,0.848155333602377
1,0,10999,0,1,0,1,0,1,1,0.864374139210341,1,0.864374139210341
1,0,10999,0,1,0,1,0,1,1,0.847059450517603,1,0.847059450517603
1,0,10999,0,1,0,1,0,1,1,0.862107138322184,1,0.862107138322184
1,0,10999,0,1,0,1,0,1,1,0.863654056197452,1,0.863654056197452
1,0,10999,0,1,0,1,0,1,1,0.878791089942061,1,0.878791089942061
1,0,10999,0,1,0,1,0,1,1,0.89974492130473,1,0.89974492130473
1,0,10999,0,1,0,1,0,1,1,0.874384675402857,1,0.874384675402857
1,0,10999,0,1,0,1,0,1,1,0.864951888781774,1,0.864951888781774
1,0,10999,0,1,0,1,0,1,1,0.838084499475425,1,0.838084499475425
1,0,10999,0,1,0,1,0,1,1,0.835150550084623,1,0.835150550084623
1,0,10999,0,1,0,1,0,1,1,0.885944939795335,1,0.885944939795335
1,0,10999,0,1,0,1,0,1,1,0.827705548810146,1,0.827705548810146
1,0,10999,0,1,0,1,0,1,1,0.870669892698211,1,0.870669892698211
1,0,10999,0,1,0,1,0,1,1,0.839075989971047,1,0.839075989971047
1,0,10999,0,1,0,1,0,1,1,0.867713894495244,1,0.867713894495244
1,0,10999,0,1,0,1,0,1,1,0.842607243610909,1,0.842607243610909
1,0,10999,0,1,0,1,0,1,1,0.847941513279867,1,0.847941513279867
1,0,10999,0,1,0,1,0,1,1,0.896931878497976,1,0.896931878497976
1,0,10999,0,1,0,1,0,1,1,0.859289711416853,1,0.859289711416853
1,0,10999,0,1,0,1,0,1,1,0.889468904860031,1,0.889468904860031
1,0,10999,0,1,0,1,0,1,1,0.867547511725179,1,0.867547511725179
1,0,10999,0,1,0,1,0,1,1,0.827920827751393,1,0.827920827751393
1,0,10999,0,1,0,1,0,1,1,0.906053943439007,1,0.906053943439007
1,0,10999,0,1,0,1,0,1,1,0.919436069688075,1,0.919436069688075
1,0,10999,0,1,0,1,0,1,1,0.873615019195775,1,0.873615019195775
1,0,10999,0,1,0,1,0,1,1,0.868618231841361,1,0.868618231841361
1,0,10999,0,1,0,1,0,1,1,0.814898390295052,1,0.814898390295052
1,0,10999,0,1,0,1,0,1,1,0.831288152703745,1,0.831288152703745
1,0,10999,0,1,0,1,0,1,1,0.921572758649699,1,0.921572758649699
1,0,10999,0,1,0,1,0,1,1,0.843934829997515,1,0.843934829997515
1,0,10999,0,1,0,1,0,1,1,0.822791549893165,1,0.822791549893165
1,0,10999,0,1,0,1,0,1,1,0.87571848426388,1,0.87571848426388
1,0,10999,0,1,0,1,0,1,1,0.875520235260535,1,0.875520235260535
1,0,10999,0,1,0,1,0,1,1,0.852111426106233,1,0.852111426106233
0,4,10995,1,0,0.000363669424493136,0.999636330575507,1,0,0,0.870796672023092,1,0.870796672023092
1,0,10999,0,1,0,1,0,1,1,0.871524849670925,1,0.871524849670925
1,0,10999,0,1,0,1,0,1,1,0.843690355537879,1,0.843690355537879
1,0,10999,0,1,0,1,0,1,1,0.832502331314869,1,0.832502331314869
1,0,10999,0,1,0,1,0,1,1,0.828093836108694,1,0.828093836108694
1,0,10999,0,1,0,1,0,1,1,0.832838068912285,1,0.832838068912285
1,0,10999,0,1,0,1,0,1,1,0.86185348364483,1,0.86185348364483
1,0,10999,0,1,0,1,0,1,1,0.841366972518591,1,0.841366972518591
1,0,10999,0,1,0,1,0,1,1,0.876405995389972,1,0.876405995389972
1,0,10999,0,1,0,1,0,1,1,0.895952343931348,1,0.895952343931348
1,0,10999,0,1,0,1,0,1,1,0.868131984370059,1,0.868131984370059
1,0,10999,0,1,0,1,0,1,1,0.854563726246273,1,0.854563726246273
1,0,10999,0,1,0,1,0,1,1,0.856725648020065,1,0.856725648020065
1,0,10999,0,1,0,1,0,1,1,0.871261581673298,1,0.871261581673298
1,0,10999,0,1,0,1,0,1,1,0.840828524058118,1,0.840828524058118
1,0,10999,0,1,0,1,0,1,1,0.926236166115724,1,0.926236166115724
1,0,10999,0,1,0,1,0,1,1,0.873232456000871,1,0.873232456000871
1,0,10999,0,1,0,1,0,1,1,0.887922892764986,1,0.887922892764986
1,0,10999,0,1,0,1,0,1,1,0.889243264028053,1,0.889243264028053
1,0,10999,0,1,0,1,0,1,1,0.873891074165062,1,0.873891074165062
1,0,10999,0,1,0,1,0,1,1,0.857723840756242,1,0.857723840756242
1,0,10999,0,1,0,1,0,1,1,0.879127121880078,1,0.879127121880078
1,0,10999,0,1,0,1,0,1,1,0.812845979382492,1,0.812845979382492
0,8,10991,1,0,0.000727338848986271,0.999272661151014,1,0,0,0.86796978962675,1,0.86796978962675
1,0,10999,0,1,0,1,0,1,1,0.908883904407819,1,0.908883904407819
1,0,10999,0,1,0,1,0,1,1,0.839180678991429,1,0.839180678991429
1,0,10999,0,1,0,1,0,1,1,0.873328386098938,1,0.873328386098938
1,0,10999,0,1,0,1,0,1,1,0.852157049035884,1,0.852157049035884
1,0,10999,0,1,0,1,0,1,1,0.847790661518109,1,0.847790661518109
1,0,10999,0,1,0,1,0,1,1,0.906600139397075,1,0.906600139397075
1,0,10999,0,1,0,1,0,1,1,0.884092078989353,1,0.884092078989353
1,0,10999,0,1,0,1,0,1,1,0.842919125989186,1,0.842919125989186
1,0,10999,0,1,0,1,0,1,1,0.857653508635801,1,0.857653508635801
1,0,10999,0,1,0,1,0,1,1,0.861944162899236,1,0.861944162899236
1,0,10999,0,1,0,1,0,1,1,0.852928958865691,1,0.852928958865691
1,0,10999,0,1,0,1,0,1,1,0.872743005520726,1,0.872743005520726
1,0,10999,0,1,0,1,0,1,1,0.878954787264042,1,0.878954787264042
1,0,10999,0,1,0,1,0,1,1,0.8892383606846,1,0.8892383606846
1,0,10999,0,1,0,1,0,1,1,0.809290047178073,1,0.809290047178073
1,0,10999,0,1,0,1,0,1,1,0.867549255986974,1,0.867549255986974
1,0,10999,0,1,0,1,0,1,1,0.861499363569427,1,0.861499363569427
0,5,10994,1,0,0.00045458678061642,0.999545413219384,1,0,0,0.851347432665439,1,0.851347432665439
1,0,10999,0,1,0,1,0,1,1,0.883075513347504,1,0.883075513347504
1,0,10999,0,1,0,1,0,1,1,0.867198002916328,1,0.867198002916328
1,0,10999,0,1,0,1,0,1,1,0.873633528300341,1,0.873633528300341
1,0,10999,0,1,0,1,0,1,1,0.793152599761196,1,0.793152599761196
1,0,10999,0,1,0,1,0,1,1,0.880625192225997,1,0.880625192225997
1,0,10999,0,1,0,1,0,1,1,0.874190941399082,1,0.874190941399082
0,4,10995,1,0,0.000363669424493136,0.999636330575507,1,0,0,0.82879710166506,1,0.82879710166506
1,0,10999,0,1,0,1,0,1,1,0.918275098753369,1,0.918275098753369
1,0,10999,0,1,0,1,0,1,1,0.878797145394616,1,0.878797145394616
1,0,10999,0,1,0,1,0,1,1,0.803129916827262,1,0.803129916827262
1,0,10999,0,1,0,1,0,1,1,0.840131926482006,1,0.840131926482006
1,0,10999,0,1,0,1,0,1,1,0.848306310380143,1,0.848306310380143
1,0,10999,0,1,0,1,0,1,1,0.901568302675266,1,0.901568302675266
1,0,10999,0,1,0,1,0,1,1,0.883726460657713,1,0.883726460657713
1,0,10999,0,1,0,1,0,1,1,0.854008498858828,1,0.854008498858828
1,0,10999,0,1,0,1,0,1,1,0.845552855460261,1,0.845552855460261
1,0,10999,0,1,0,1,0,1,1,0.852080875487157,1,0.852080875487157
1,0,10999,0,1,0,1,0,1,1,0.849934903313693,1,0.849934903313693
1,0,10999,0,1,0,1,0,1,1,0.913347922105349,1,0.913347922105349
1,0,10999,0,1,0,1,0,1,1,0.876886988349727,1,0.876886988349727
1,0,10999,0,1,0,1,0,1,1,0.860888007585517,1,0.860888007585517
1,0,10999,0,1,0,1,0,1,1,0.830451417134675,1,0.830451417134675
1,0,10999,0,1,0,1,0,1,1,0.849056767670943,1,0.849056767670943
1,0,10999,0,1,0,1,0,1,1,0.861636578812973,1,0.861636578812973
1,0,10999,0,1,0,1,0,1,1,0.85673099338226,1,0.85673099338226
1,0,10999,0,1,0,1,0,1,1,0.865585594088879,1,0.865585594088879
1,0,10999,0,1,0,1,0,1,1,0.913498648571714,1,0.913498648571714
1,0,10999,0,1,0,1,0,1,1,0.8431933203081,1,0.8431933203081
1,0,10999,0,1,0,1,0,1,1,0.864250617129111,1,0.864250617129111
1,0,10999,0,1,0,1,0,1,1,0.886898129651136,1,0.886898129651136
1,0,10999,0,1,0,1,0,1,1,0.880043793911998,1,0.880043793911998
1,0,10999,0,1,0,1,0,1,1,0.878895242643346,1,0.878895242643346
1,0,10999,0,1,0,1,0,1,1,0.86859281943256,1,0.86859281943256
1,0,10999,0,1,0,1,0,1,1,0.816272579914256,1,0.816272579914256
1,0,10999,0,1,0,1,0,1,1,0.903378465357684,1,0.903378465357684
1,0,10999,0,1,0,1,0,1,1,0.864034722736926,1,0.864034722736926
1,0,10999,0,1,0,1,0,1,1,0.883398092035807,1,0.883398092035807
0,5,10994,1,0,0.00045458678061642,0.999545413219384,1,0,0,0.845803113954467,1,0.845803113954467
1,0,10999,0,1,0,1,0,1,1,0.860304471384316,1,0.860304471384316
1,0,10999,0,1,0,1,0,1,1,0.894954024602136,1,0.894954024602136
1,0,10999,0,1,0,1,0,1,1,0.844598779404192,1,0.844598779404192
1,0,10999,0,1,0,1,0,1,1,0.811751489188692,1,0.811751489188692
1,0,10999,0,1,0,1,0,1,1,0.830706199438752,1,0.830706199438752
1,0,10999,0,1,0,1,0,1,1,0.83258268402764,1,0.83258268402764
1,0,10999,0,1,0,1,0,1,1,0.834312241460721,1,0.834312241460721
1,0,10999,0,1,0,1,0,1,1,0.864575634278789,1,0.864575634278789
1,0,10999,0,1,0,1,0,1,1,0.895382742149235,1,0.895382742149235
1,0,10999,0,1,0,1,0,1,1,0.874658911543151,1,0.874658911543151
1,0,10999,0,1,0,1,0,1,1,0.796628666412647,1,0.796628666412647
1,0,10999,0,1,0,1,0,1,1,0.9035310922973,1,0.9035310922973
1,0,10999,0,1,0,1,0,1,1,0.912592954507701,1,0.912592954507701
1,0,10999,0,1,0,1,0,1,1,0.900889586351074,1,0.900889586351074
1,0,10999,0,1,0,1,0,1,1,0.865634478607083,1,0.865634478607083
1,0,10999,0,1,0,1,0,1,1,0.863484543489232,1,0.863484543489232
1,0,10999,0,1,0,1,0,1,1,0.874211889036115,1,0.874211889036115
1,0,10999,0,1,0,1,0,1,1,0.871001967099093,1,0.871001967099093
1,0,10999,0,1,0,1,0,1,1,0.88428308990302,1,0.88428308990302
1,0,10999,0,1,0,1,0,1,1,0.870712400638862,1,0.870712400638862
1,0,10999,0,1,0,1,0,1,1,0.805034667381653,1,0.805034667381653
1,0,10999,0,1,0,1,0,1,1,0.873084132105396,1,0.873084132105396
1,0,10999,0,1,0,1,0,1,1,0.852219884897897,1,0.852219884897897
1,0,10999,0,1,0,1,0,1,1,0.814179123076499,1,0.814179123076499
1,0,10999,0,1,0,1,0,1,1,0.839911184104837,1,0.839911184104837
1,0,10999,0,1,0,1,0,1,1,0.844817270980864,1,0.844817270980864
1,0,10999,0,1,0,1,0,1,1,0.876446273439865,1,0.876446273439865
1,0,10999,0,1,0,1,0,1,1,0.886516104485379,1,0.886516104485379
1,0,10999,0,1,0,1,0,1,1,0.858112538850351,1,0.858112538850351
1,0,10999,0,1,0,1,0,1,1,0.861896237647357,1,0.861896237647357
1,0,10999,0,1,0,1,0,1,1,0.892271852265826,1,0.892271852265826
1,0,10999,0,1,0,1,0,1,1,0.870712619515114,1,0.870712619515114
1,0,10999,0,1,0,1,0,1,1,0.874136109060396,1,0.874136109060396
1,0,10999,0,1,0,1,0,1,1,0.857712479687064,1,0.857712479687064
1,0,10999,0,1,0,1,0,1,1,0.824028132148715,1,0.824028132148715
1,0,10999,0,1,0,1,0,1,1,0.885473453177536,1,0.885473453177536
1,0,10999,0,1,0,1,0,1,1,0.85801878585578,1,0.85801878585578
1,0,10999,0,1,0,1,0,1,1,0.816254239349723,1,0.816254239349723
1,0,10999,0,1,0,1,0,1,1,0.86683976887691,1,0.86683976887691
1,0,10999,0,1,0,1,0,1,1,0.870920069709059,1,0.870920069709059
1,0,10999,0,1,0,1,0,1,1,0.812887650821532,1,0.812887650821532
1,0,10999,0,1,0,1,0,1,1,0.913861994122207,1,0.913861994122207
1,0,10999,0,1,0,1,0,1,1,0.886439924063152,1,0.886439924063152
1,0,10999,0,1,0,1,0,1,1,0.868565153520799,1,0.868565153520799
1,0,10999,0,1,0,1,0,1,1,0.845557699776453,1,0.845557699776453
1,0,10999,0,1,0,1,0,1,1,0.894765748966645,1,0.894765748966645
1,0,10999,0,1,0,1,0,1,1,0.859843302254129,1,0.859843302254129
1,0,10999,0,1,0,1,0,1,1,0.815330706834499,1,0.815330706834499
1,0,10999,0,1,0,1,0,1,1,0.858506914777101,1,0.858506914777101
1,0,10999,0,1,0,1,0,1,1,0.835003061546575,1,0.835003061546575
1,0,10999,0,1,0,1,0,1,1,0.836300063918008,1,0.836300063918008
1,0,10999,0,1,0,1,0,1,1,0.850884576247763,1,0.850884576247763
1,0,10999,0,1,0,1,0,1,1,0.887670159886244,1,0.887670159886244
1,0,10999,0,1,0,1,0,1,1,0.867603557636116,1,0.867603557636116
1,0,10999,0,1,0,1,0,1,1,0.82709312522771,1,0.82709312522771
1,0,10999,0,1,0,1,0,1,1,0.828335442782884,1,0.828335442782884
1,0,10999,0,1,0,1,0,1,1,0.830365205022791,1,0.830365205022791
1,0,10999,0,1,0,1,0,1,1,0.878182642657038,1,0.878182642657038
1,0,10999,0,1,0,1,0,1,1,0.909167910117955,1,0.909167910117955
1,0,10999,0,1,0,1,0,1,1,0.847818099041313,1,0.847818099041313
1,0,10999,0,1,0,1,0,1,1,0.856469470581923,1,0.856469470581923
1,0,10999,0,1,0,1,0,1,1,0.864195983242774,1,0.864195983242774
1,0,10999,0,1,0,1,0,1,1,0.824437183299712,1,0.824437183299712
1,0,10999,0,1,0,1,0,1,1,0.869163965166494,1,0.869163965166494
1,0,10999,0,1,0,1,0,1,1,0.824377402219695,1,0.824377402219695
1,0,10999,0,1,0,1,0,1,1,0.899920685544434,1,0.899920685544434
1,0,10999,0,1,0,1,0,1,1,0.915791371504504,1,0.915791371504504
1,0,10999,0,1,0,1,0,1,1,0.87242267418175,1,0.87242267418175
1,0,10999,0,1,0,1,0,1,1,0.832860153304947,1,0.832860153304947
1,0,10999,0,1,0,1,0,1,1,0.898185027929834,1,0.898185027929834
1,0,10999,0,1,0,1,0,1,1,0.861974615819367,1,0.861974615819367
1,0,10999,0,1,0,1,0,1,1,0.857603423373388,1,0.857603423373388
1,0,10999,0,1,0,1,0,1,1,0.877150587319795,1,0.877150587319795
1,0,10999,0,1,0,1,0,1,1,0.872291639702857,1,0.872291639702857
1,0,10999,0,1,0,1,0,1,1,0.788394438518581,1,0.788394438518581
1,0,10999,0,1,0,1,0,1,1,0.842081578702997,1,0.842081578702997
1,0,10999,0,1,0,1,0,1,1,0.892964431913679,1,0.892964431913679
1,0,10999,0,1,0,1,0,1,1,0.810204207463873,1,0.810204207463873
1,0,10999,0,1,0,1,0,1,1,0.867012805958597,1,0.867012805958597
1,0,10999,0,1,0,1,0,1,1,0.913313093509553,1,0.913313093509553
1,0,10999,0,1,0,1,0,1,1,0.834962934438184,1,0.834962934438184
1,0,10999,0,1,0,1,0,1,1,0.905209759210701,1,0.905209759210701
1,0,10999,0,1,0,1,0,1,1,0.866136046790645,1,0.866136046790645
1,0,10999,0,1,0,1,0,1,1,0.817372868972066,1,0.817372868972066
1,0,10999,0,1,0,1,0,1,1,0.882333264860362,1,0.882333264860362
1,0,10999,0,1,0,1,0,1,1,0.898032417380844,1,0.898032417380844
1,0,10999,0,1,0,1,0,1,1,0.876727230103776,1,0.876727230103776
1,0,10999,0,1,0,1,0,1,1,0.922737231533758,1,0.922737231533758
1,0,10999,0,1,0,1,0,1,1,0.864760080019884,1,0.864760080019884
1,0,10999,0,1,0,1,0,1,1,0.855782316871012,1,0.855782316871012
1,0,10999,0,1,0,1,0,1,1,0.825701269908811,1,0.825701269908811
1,0,10999,0,1,0,1,0,1,1,0.90385128834176,1,0.90385128834176
1,0,10999,0,1,0,1,0,1,1,0.896340316636029,1,0.896340316636029
0,5,10994,1,0,0.00045458678061642,0.999545413219384,1,0,0,0.852623010213286,1,0.852623010213286
1,0,10999,0,1,0,1,0,1,1,0.82705403690586,1,0.82705403690586
1,0,10999,0,1,0,1,0,1,1,0.876757165091501,1,0.876757165091501
1,0,10999,0,1,0,1,0,1,1,0.878210196445649,1,0.878210196445649
1,0,10999,0,1,0,1,0,1,1,0.851418980415524,1,0.851418980415524
1,0,10999,0,1,0,1,0,1,1,0.863379234486639,1,0.863379234486639
1,0,10999,0,1,0,1,0,1,1,0.876750767907216,1,0.876750767907216
1,0,10999,0,1,0,1,0,1,1,0.899831885822348,1,0.899831885822348
1,0,10999,0,1,0,1,0,1,1,0.884209701890939,1,0.884209701890939
1,0,10999,0,1,0,1,0,1,1,0.879041341026671,1,0.879041341026671
1,0,10999,0,1,0,1,0,1,1,0.856451693091646,1,0.856451693091646
1,0,10999,0,1,0,1,0,1,1,0.880720036382186,1,0.880720036382186
1,0,10999,0,1,0,1,0,1,1,0.872284689146907,1,0.872284689146907
1,0,10999,0,1,0,1,0,1,1,0.868726124663929,1,0.868726124663929
1,0,10999,0,1,0,1,0,1,1,0.864258030080849,1,0.864258030080849
1,0,10999,0,1,0,1,0,1,1,0.817656373052271,1,0.817656373052271
1,0,10999,0,1,0,1,0,1,1,0.8639697281646,1,0.8639697281646
1,0,10999,0,1,0,1,0,1,1,0.841425635535328,1,0.841425635535328
1,0,10999,0,1,0,1,0,1,1,0.875889742708881,1,0.875889742708881
1,0,10999,0,1,0,1,0,1,1,0.887334686334386,1,0.887334686334386
0,9,10990,1,0,0.000818256205109555,0.99918174379489,1,0,0,0.808886048086539,1,0.808886048086539
1,0,10999,0,1,0,1,0,1,1,0.841146003365119,1,0.841146003365119
1,0,10999,0,1,0,1,0,1,1,0.869749305696929,1,0.869749305696929
1,0,10999,0,1,0,1,0,1,1,0.844509924012966,1,0.844509924012966
1,0,10999,0,1,0,1,0,1,1,0.833920305896169,1,0.833920305896169
1,0,10999,0,1,0,1,0,1,1,0.784948666060096,1,0.784948666060096
1,0,10999,0,1,0,1,0,1,1,0.890693259593468,1,0.890693259593468
1,0,10999,0,1,0,1,0,1,1,0.86875186978431,1,0.86875186978431
1,0,10999,0,1,0,1,0,1,1,0.87588563787897,1,0.87588563787897
1,0,10999,0,1,0,1,0,1,1,0.840351999599263,1,0.840351999599263
1,0,10999,0,1,0,1,0,1,1,0.870996408818434,1,0.870996408818434
1,0,10999,0,1,0,1,0,1,1,0.88793507612579,1,0.88793507612579
1,0,10999,0,1,0,1,0,1,1,0.901595114843667,1,0.901595114843667
1,0,10999,0,1,0,1,0,1,1,0.873747660960743,1,0.873747660960743
1,0,10999,0,1,0,1,0,1,1,0.851064664657778,1,0.851064664657778
1,0,10999,0,1,0,1,0,1,1,0.906405929977738,1,0.906405929977738
